...1,contain,name_g,score_g,num_g,score_i,num_i,score_t,num_t,address,區,路,段,cate_早餐,cate_中式,cate_日式,cate_韓式,cate_港式,cate_東南亞,cate_美式,cate_中東,cate_歐式,cate_非洲,cate_甜點.咖啡廳,cate_飲料,cate_酒吧,ave_price,image_file,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,image_source,link_i,link_t,name_i,name_t,max_price,min_price,score_w
2621,two,巧巧香雞排,4.3,347,4.3,1,,,臺北市大安區瑞安街113號,大安區,瑞安街,,0,1,0,0,0,0,0,0,0,0,0,0,0,700,daan_217.png,17:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,休息,https://lh3.googleusercontent.com/oY4MCuqgrZxyOSMyx73Iz_6fXv_0WooNHJyRuDawWIp__AP9zdmFQvMcCm6mjpH0OKqgJTdT0Vi_rVfQGQq0luw0EeukC_7ucuzipfa05nj-=s600,https://ifoodie.tw/restaurant/641076c601ba337ad578e718-%E5%B7%A7%E5%B7%A7%E9%A6%99%E9%9B%9E%E6%8E%92,,巧巧香雞排,,NA,NA,
2622,two,RouRoom U.S. Club – 肉室美式俱樂部（純炭火直烤牛排，經典美式漢堡）,4.8,282,4.8,5,,,臺北市大安區永康街2巷9號1樓,大安區,永康街,,0,0,0,0,0,0,1,0,0,0,0,0,0,450,daan_219.png,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-22:00,11:30-22:00,11:30-21:30,https://lh3.googleusercontent.com/wIHkfoFTwgxACQsQXWxpFmrLTS65Hxzr3ZLWj8F8GUCgiDe2lss2sUSmnCsK01L1CmUYx3DKMbfDQbsQgzf0s5ChuQsRRUloC8CXNpsv1D6hnw=s600,https://ifoodie.tw/restaurant/62efd5d17cc7fc04a53fcd82-RouRoom-U-S-Club-%E8%82%89%E5%AE%A4%E7%BE%8E,,RouRoom U.S. Club – 肉室美式俱樂部,,NA,NA,
2623,two,大食鍋物 おおぐい 食べ放題,4.5,659,4.6,7,,,臺北市大安區復興南路二段144之3號,大安區,復興南路,二段,0,1,0,0,0,0,0,0,0,0,0,0,0,500,daan_220.png,11:30-00:00,11:30-00:00,11:30-00:00,11:30-00:00,11:30-00:00,11:30-00:00,11:30-21:30,https://lh3.googleusercontent.com/g1UwaGSKXhLEZZ6mzWjaAJafS2tK2SW-FR-uhOUsnJsE3zGxj5HGH7IxoGjniqspb58QT97X7s5XVCHATt3IjXQq0czBAi4z2rbMqkfL4do=s600,https://ifoodie.tw/restaurant/638d62dfd20d874e679bb27e-%E5%A4%A7%E9%A3%9F%E9%8D%8B%E7%89%A9-%E9%A3%9F-%E6%94%BE%E9%A1%8C,,大食鍋物 おおぐい 食べ放題,,NA,NA,
2624,two,déPLACE 德普雷斯,4.2,756,4.3,31,,,臺北市大安區敦化南路一段161巷69弄5號,大安區,敦化南路,一段,0,0,0,0,0,0,1,0,1,0,0,0,1,150,daan_221.png,"00:00-01:00, 17:00-00:00","00:00-01:00, 17:00-00:00","00:00-01:00, 17:00-00:00","00:00-01:00, 17:00-00:00","00:00-01:00, 17:00-00:00","00:00-01:30, 12:00-00:00","12:00-00:00, 00:00-01:30",https://lh3.googleusercontent.com/PhLgSWR22xT6RzI0uXIblTKZiF6CfwvXbbfNkxzoZcds06uB0H10AHNmDAxZTTjuiE_0U-nAeDDw3hl0IefX8_VSp04E3ub7K2nNR_FqF30=s600,https://ifoodie.tw/restaurant/57b1402623679c73557787fd-d-PLACE-%E5%BE%B7%E6%99%AE%E9%9B%B7%E6%96%AF,,dé PLACE 德普雷斯,,NA,NA,
2625,two,江蘇菜盒店,4.4,1249,4.4,29,,,臺北市大安區忠孝東路三段216巷3弄6號,大安區,忠孝東路,三段,0,1,0,0,0,0,0,0,0,0,0,0,0,80,daan_222.png,10:40-20:00,10:40-20:00,10:40-20:00,10:40-20:00,10:40-20:00,10:40-20:00,休息,https://lh4.ggpht.com/mbqc_v_kDL-OmOMMECG8oZLWB6KPU8JKIkDJGUftYBcprXFr7qnoYK4EOFUQZbGa0wEtcxW-cFaB3BFdcoX3kVB-0bedvlas=s600,https://ifoodie.tw/restaurant/559d85bac03a103ee86c838b-%E6%B1%9F%E8%98%87%E8%8F%9C%E7%9B%92%E5%BA%97,,江蘇菜盒店,,NA,NA,
2626,two,自由酒食 真実 by AKT,4.7,26,4.8,1,,,臺北市大安區四維路52巷6號1樓,大安區,四維路,,0,0,0,0,0,0,0,0,0,0,0,0,0,150,daan_223.png,休息,18:00-22:00,18:00-22:00,18:00-22:00,18:00-22:00,18:00-22:00,休息,https://lh3.googleusercontent.com/i7fWXwMWd8pSK5SkYr6-egTEpKrsf2YaA1_G9AQ51GLQDnvuxAy5isT16COOYV06EAAf2aYKtuqhVyhxGrqaVxnLiRmANHNpVOS2In6W5MxL=s600,https://ifoodie.tw/restaurant/640dd38e01ba33561f93a453-%E8%87%AA%E7%94%B1%E9%85%92%E9%A3%9F-%E7%9C%9F%E5%AE%9F-by-AKT,,自由酒食 真実 by AKT,,NA,NA,
2627,two,ODD ONE OUT 敦南概念店,4.7,264,4.7,4,,,臺北市大安區敦化南路一段187巷48號,大安區,敦化南路,一段,0,0,0,0,0,0,0,0,0,0,1,1,0,600,daan_224.png,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-22:30,12:00-22:30,12:00-22:00,https://lh3.googleusercontent.com/mioXPxHa6vaaggMOjqf35ltieg8GljdkCl0kj4iMwE9h3UqtOqnQR0dACYk8-zt3R9zRr7_IGhcinMFOvhAfyXnwW-VGO2HKzIYUizPzu3xC=s600,https://ifoodie.tw/restaurant/63666494658aba17a906f809-ODD-ONE-OUT-%E6%95%A6%E5%8D%97%E6%A6%82%E5%BF%B5%E5%BA%97,,ODD ONE OUT 敦南概念店,,NA,NA,
2628,two,天菜咖哩TienFood,4.8,1787,4.6,9,,,臺北市大安區延吉街62巷9號,大安區,延吉街,,0,0,1,0,0,1,0,0,0,0,0,0,0,200,daan_226.png,休息,"11:30-14:30, 17:30-21:30","11:30-14:30, 17:30-21:30","11:30-14:30, 17:30-21:30","11:30-14:30, 17:30-21:30",11:30-21:30,11:30-21:30,https://lh3.googleusercontent.com/juLCXwpiwidIMVHwcRp6JXosgDZSgnusbpvvAbS-4-qktrwuZrLp947zlBMeUXzK-ge9xO2hriTtK9XgSzvDOAtCuMfKZ-CpKfOM2YGxMFAddw=s600,https://ifoodie.tw/restaurant/5f0c01bed6895d142e69194c-%E5%A4%A9%E8%8F%9CTienFood-%E9%81%B7%E8%87%B3%E5%BB%B6%E5%90%89%E8%A1%97-,,天菜TienFood (遷至延吉街),,NA,NA,
2629,two,九州鬆餅瓦芙,4,168,4.2,14,,,臺北市大安區金華街137號,大安區,金華街,,0,0,0,0,0,0,0,0,0,0,1,0,0,85,daan_227.png,11:00-18:30,11:00-18:30,11:00-18:30,11:00-18:30,11:00-18:30,11:00-20:00,11:00-20:00,https://lh3.googleusercontent.com/IyFQcfRCoaihg5Q4KS_S1GnmCNW6qUpux7r-JbwPEtvPzmGYs8k9WpRqv_GvVhKgAa_I-ZNW3Ct4eJmpPNtV7rKKe6KA7am7U4r95zsMvFQ=s600,https://ifoodie.tw/restaurant/631410fa781cc02a7332539b-%E4%B9%9D%E5%B7%9E%E9%AC%86%E9%A4%85%E7%93%A6%E8%8A%99,,九州鬆餅瓦芙,,NA,NA,
2630,two,人間關係串燒酒場,4.4,80,4.4,1,,,臺北市大安區敦化南路一段160巷9號,大安區,敦化南路,一段,0,0,0,0,0,0,0,0,0,0,0,0,1,150,daan_228.png,18:30-00:00,"00:00-01:00, 18:30-00:00","00:00-01:00, 18:30-00:00","00:00-01:00, 18:30-00:00","00:00-01:00, 18:30-00:00","00:00-02:00, 18:30-00:00",00:00-02:00,https://lh3.googleusercontent.com/rCMOrJ0BWWaT30KdTpSudiTqJ9BRTxirYP23Or63aE4nTkuQTjeCc4DMrKEJzEo1jSlg2RBpFmt6Ts14QAOyfN5coxwwKZjEADuGBpYHK52K=s600,https://ifoodie.tw/restaurant/640c23fc01ba337e7759b9a8-%E4%BA%BA%E9%96%93%E9%97%9C%E4%BF%82%E4%B8%B2%E7%87%92%E9%85%92%E5%A0%B4,,人間關係串燒酒場,,NA,NA,
2631,two,早食間coffee ＆brunch,4.5,297,4.6,9,,,臺北市大安區信義路四段265巷5弄1號,大安區,信義路,四段,1,0,0,0,0,0,0,0,1,0,1,0,0,150,daan_229.png,08:00-14:30,08:00-14:30,08:00-14:30,08:00-14:30,08:00-14:30,休息,08:00-14:30,https://lh3.googleusercontent.com/AE_WmEqlPfP25A8HhAhsdK8oNGoAqTEm1rtjw0fmEJ2_DdO5t6s8AxOW0WI07-fdHRZqMO90c8gfPDiPAMyjhpUOUiicVHoj7LSICQ5U93jp=s600,https://ifoodie.tw/restaurant/5ff40640d6895d722c46d482-%E6%97%A9%E9%A3%9F%E9%96%93Brunch-Buger-Past,,早食間Brunch Buger Pasta&Pizza,,NA,NA,
2632,two,太朗飯糰 ポークたまご専門店 -（大安店） | 沖繩飯糰 |,3.6,184,3.6,3,,,臺北市大安區大安路一段236號,大安區,大安路,一段,1,0,1,0,0,0,0,0,0,0,0,0,0,75,daan_231.png,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,https://lh3.googleusercontent.com/xLn1US91_jiCcMIbLPLJ1gaYfQnaiSA3Ij9XWZFV3brRcVY7-wVXTUoMVX967lXD3dhRQryJO5ZZuyHGyrkTY_2QZfGIL3BzOy7EbsmRMAajhw=s600,https://ifoodie.tw/restaurant/60614582828287528e5fad76-TARO-ONIGIRI-%E5%A4%AA%E6%9C%97%E9%A3%AF%E7%B3%B0-%E5%A4%A7%E5%AE%89,,TARO ONIGIRI 太朗飯糰 大安店,,NA,NA,
2633,two,Hanekin 麵屋．羽金,4.3,101,4.4,2,,,臺北市大安區麗水街13巷2號,大安區,麗水街,,0,0,1,0,0,0,0,0,0,0,0,0,0,250,daan_232.png,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,https://lh3.googleusercontent.com/48dR06rR9UIkSInKYxUhcK5yC4dHccJpuDGNZ8iTwySlrIqu1v7d6txPScBNey73WVzWb7iZRY39oBbOsTiUhYTUeosAr4rx8AsV_tQf5Ws=s600,https://ifoodie.tw/restaurant/63cdd44101ba336dac80b46a-Hanekin-%E9%BA%B5%E5%B1%8B-%E7%BE%BD%E9%87%91,,Hanekin 麵屋．羽金,,NA,NA,
2634,two,東大門韓國特色料理,4.3,635,4.3,4,,,臺北市大安區浦城街13巷29號,大安區,浦城街,,0,0,0,1,0,0,0,0,0,0,0,0,0,450,daan_234.png,"11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00",https://lh3.googleusercontent.com/jD2SQg6shXglzffeM3WZxP4Ydc2yUq-PjwwhNfXX5mlo2vnFA5ZuHMkiyO3VnXDLpMSCqyuiDrfi-hbtUuoCXtkS7WpjgtEdbp1B7IyWpm0=s600,https://ifoodie.tw/restaurant/61a4b366cd99573c9730a4c0-%E6%9D%B1%E5%A4%A7%E9%96%80%E9%9F%93%E5%9C%8B%E7%89%B9%E8%89%B2%E6%96%99%E7%90%86,,東大門韓國特色料理,,NA,NA,
2635,two,雲南小鎮泰緬料理,4.1,1593,4,13,,,臺北市大安區復興南路一段177巷22號,大安區,復興南路,一段,0,1,0,0,0,0,0,0,0,0,0,0,0,750,daan_235.png,"11:00-14:30, 17:00-22:00","11:00-14:30, 17:00-22:00","11:00-14:30, 17:00-22:00","11:00-14:30, 17:00-22:00","11:00-14:30, 17:00-22:00","11:00-14:30, 17:00-22:00","11:00-14:30, 17:00-22:00",https://lh3.googleusercontent.com/WxS3XjwhYB6_snV8i-dTLqD4u_RnLpdvM003YbG3T0kca3CwuYvo2QuCDBJebUHyhDOVEF2-HvgCaQf9g3MBZJKqaofMpQ=s600,https://ifoodie.tw/restaurant/559d2483c03a103ee86c44f8-%E9%9B%B2%E5%8D%97%E5%B0%8F%E9%8E%AE,,雲南小鎮,,NA,NA,
2636,two,八和和牛燒肉專門店,4.9,747,4.8,12,,,臺北市大安區安和路一段102巷4號,大安區,安和路,一段,0,1,1,0,0,0,0,0,0,0,0,0,0,3740,daan_236.png,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,https://lh3.googleusercontent.com/aYmgP8B2ixVx-A6OUE-5uVDkLngx_-0oSfD_6BYjC2h4YLfWbpUPVIdZjFt0SHKlk20rTZSlvcXkNt-xGYukce9qQZEP6eLii5KCxaqwBFMr=s600,https://ifoodie.tw/restaurant/5d6e76d22756dd2f152cf232-%E5%85%AB%E5%92%8C%E5%92%8C%E7%89%9B%E7%87%92%E8%82%89%E5%B0%88%E9%96%80%E5%BA%97,,八和和牛燒肉專門店,,NA,NA,
2637,two,双双三明治,4.6,34,4.7,3,,,臺北市大安區建國南路二段153號,大安區,建國南路,二段,1,0,0,0,0,0,0,0,0,0,0,0,0,300,daan_237.png,休息,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,09:00-17:00,09:00-17:00,https://lh3.googleusercontent.com/1AKiLerSnJQ2CXtID0dD3ohjeL1mYo_LOpfMIszwTJfdSX2WprnK1dVbduVo0ReQInqUFFy-mRRyJ22I_Y_JUET7lgXIZAh3pxR5hUWTwDCWDA=s600,https://ifoodie.tw/restaurant/6412b016e94eda54868acb8e-%E5%8F%8C%E5%8F%8C%E4%B8%89%E6%98%8E%E6%B2%BB,,双双三明治,,NA,NA,
2638,two,木易子食所 Mood Easy,4.7,347,4.7,17,,,臺北市大安區復興南路一段295巷14號,大安區,復興南路,一段,1,0,1,0,0,1,0,0,0,0,1,0,0,850,daan_239.png,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00,11:00-19:00,休息,https://lh3.googleusercontent.com/fj7j3Qnbvy0iXM-nkRjEucAEjujvtsEmp-BLThryhP6JBZG6m1BpBL4OM6N0u5-cxD63MtWz459xXxdPq4vS-v7ofX3o6FY=s600,https://ifoodie.tw/restaurant/5b688fa52756dd2dc2e30885-%E6%9C%A8%E6%98%93%E5%AD%90%E9%A3%9F%E6%89%80-Mood-Easy,,木易子食所 Mood Easy,,NA,NA,
2639,two,OAK,4.7,391,4.7,1,,,臺北市大安區大安路一段51巷32號,大安區,大安路,一段,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,daan_241.png,"00:00-03:00, 19:00-00:00","00:00-03:00, 19:00-00:00","00:00-03:00, 19:00-00:00","00:00-03:00, 19:00-00:00","00:00-03:00, 19:00-00:00","00:00-03:00, 19:00-00:00","19:00-00:00, 00:00-03:00",https://lh3.googleusercontent.com/flMyhjSzDDuNvlukg8ud7z8RWT8K-s0uc2bj27qLO_6vkLtKQumzMUJF2l3z4Iky09qkKpmVEhRb1CZcLOje06WDhMDmorwDKPaTXHw20vBA=s600,https://ifoodie.tw/restaurant/640ad38a01ba337f4655dbe4-OAK,,OAK,,NA,NA,
2640,two,好心晴咖啡 SUNNY HEART COFFEE (店休公告請點選下方「最新動態」),4.9,121,4.9,1,,,臺北市大安區忠孝東路三段251巷8弄4號,大安區,忠孝東路,三段,0,0,0,0,0,0,0,0,0,0,1,0,0,150,daan_242.png,11:30-18:30,11:30-18:30,11:30-18:30,11:30-18:30,11:30-18:30,11:30-18:30,11:30-18:30,https://lh3.googleusercontent.com/JWRD5EG_71e_YZpoEjjhiWgc6Q_Lf0OXsvxbYKCNNSHld8ULWo-sLfjk42C8oSX7L83OcxgR5BaqKa74-Df0iUCKhZbGjFRonTjd0jUTGqo=s600,https://ifoodie.tw/restaurant/62ea122d82828716d2b31277-%E5%A5%BD%E5%BF%83%E6%99%B4%E5%92%96%E5%95%A1-SUNNY-HEART-CO,,好心晴咖啡 SUNNY HEART COFFEE,,NA,NA,
2641,two,有樂海南雞|海南雞飯|叻沙|肉骨茶|OLLA,4.3,291,4.5,12,,,臺北市大安區仁愛路四段300巷15號,大安區,仁愛路,四段,0,1,0,0,0,0,0,0,0,0,0,0,0,600,daan_243.png,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-17:00,11:00-17:00,https://lh3.googleusercontent.com/HHHN-uBZ8itA3S_px99K-yjaienNgbH08QjzEQ_UAB95DoSeQpm4VQJ4dE9tOtSRcCn1YjzsV1J8ylUo88NHQk4CgwXuohmWszyWcRufKOVC=s600,https://ifoodie.tw/restaurant/5ed074642261391b29c14987-%E6%9C%89%E6%A8%82%E6%B5%B7%E5%8D%97%E9%9B%9E,,有樂海南雞,,NA,NA,
2642,two,Tzubi coffee,4.3,667,4.5,32,,,臺北市大安區安和路一段21巷24號,大安區,安和路,一段,1,0,0,0,0,0,0,0,0,0,1,0,0,600,daan_247.png,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,https://lh3.googleusercontent.com/x8MPynhDeD3L_sk3jxH43CEsZ9eRYrGkdi3G4_3dVnFlJM2AkCWcrPAGIZKZ2_zKI9WlBwHDIjtAfc69L_vu09YXm948HQ=s600,https://ifoodie.tw/restaurant/59987e392756dd46de672687-Tzubi-coffee,,Tzubi coffee,,NA,NA,
2643,two,小小樹食 大安店,4.4,1818,4.4,27,,,臺北市大安區大安路一段116巷17號,大安區,大安路,一段,0,0,0,0,0,0,0,0,1,0,0,0,0,235,daan_248.png,"12:00-15:00, 17:00-21:00","12:00-15:00, 17:00-21:00","12:00-15:00, 17:00-21:00","12:00-15:00, 17:00-21:00","12:00-15:00, 17:00-21:00","12:00-15:00, 17:00-21:00","12:00-15:00, 17:00-21:00",https://lh3.googleusercontent.com/punI5COQLZ9i4JAHuqRLzke9hAUkbl_2p-9k8Blqj5H_GPmzzmFVgVI3C3nst3FYb-xxPDpB0Rm1GfSknTlOHknL_3n-pvw=s600,https://ifoodie.tw/restaurant/5a4bca762756dd4707613067-%E5%B0%8F%E5%B0%8F%E6%A8%B9%E9%A3%9F,,小小樹食,,NA,NA,
2644,two,La Piola Cucina Italiana,4.6,691,4.4,15,,,臺北市大安區光復南路308巷45號,大安區,光復南路,,0,0,0,0,0,0,0,0,1,0,0,0,0,700,daan_249.png,"12:00-14:30, 18:00-22:00",休息,休息,"12:00-14:30, 18:00-22:00","12:00-14:30, 18:00-22:00","12:00-14:30, 18:00-22:00","12:00-14:30, 18:00-22:00",https://lh3.googleusercontent.com/Y9bDFKi0uT5YQhkTrpQTzWpaKyF5G0VpDxaYDmxSuLXFzLQS8cnDtLUQvs5QcESnkqUq5Usisoaw-ceyfQaMxDxVxnsd6lc=s600,https://ifoodie.tw/restaurant/565637822756dd1d7a1b069f-La-Piola-Cucina-Ital,,La Piola Cucina Italiana,,NA,NA,
2645,two,Soloist! Cafe,4.8,303,4.8,8,,,和平東路三段228巷23號1樓,大安區,和平東路,三段,0,0,0,0,0,0,0,0,0,0,1,0,0,400,daan_252.png,11:00-20:00,11:00-20:00,休息,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,https://lh3.googleusercontent.com/HTHIjIiXWEQcwduw08z2SvcHQXmK2u4xKAYqroFAkdDi71j5_EuUn6pwZxcv9aGcF0jQ5FU8jrRvf_zMCMXDe84vtr5K7Qfh_UH-yI3daZ1z=s600,https://ifoodie.tw/restaurant/6073b8dacd995711c18e9404-Soloist-Cafe,,Soloist! Cafe,,NA,NA,
2646,two,北門鳳李冰,4.6,2369,4.6,96,,,臺北市大安區忠孝東路四段216巷33弄9號,大安區,忠孝東路,四段,0,1,0,0,0,0,0,0,0,0,1,1,0,120,daan_253.png,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,https://lh3.googleusercontent.com/1D8JtTi5ZxaWOWzKkSYsVX237ubQ0srohYKs_JJq78HlPMrvdVCe1tebVWxazG33t1ezrDn1Dks3SRDsAuJ_gv6ClwW9lCQ-=s600,https://ifoodie.tw/restaurant/559d6faec03a103ee86c7651-%E5%8C%97%E9%96%80%E9%B3%B3%E6%9D%8E%E5%86%B0,,北門鳳李冰,,NA,NA,
2647,two,折田菓舖,4.3,1022,4.1,54,,,臺北市大安區仁愛路3段123巷6號,大安區,仁愛路,三段,0,0,1,0,0,0,0,0,0,0,1,0,0,55,daan_254.png,12:00-19:30,12:00-19:30,12:00-19:30,12:00-19:30,12:00-19:30,12:00-19:30,12:00-19:30,https://lh3.googleusercontent.com/vWXSlCiRkwr_eBl7CmyJCAU7y8Gz_k1kv6r4TkbE0_-25oknU9d_ELs6vdOwggARIlVNxV39C0q2imDPig7MNnihcSpBRg=s600,https://ifoodie.tw/restaurant/5820c3232756dd576bc051cc-%E6%8A%98%E7%94%B0%E8%8F%93%E8%88%96,,折田菓舖,,NA,NA,
2648,two,OOH LA LOVE 頂級法式手工喜餅 | Future Salon ‧ 台北旗艦店,4.8,666,4.7,3,,,臺北市大安區忠孝東路四段216巷33弄14號,大安區,忠孝東路,四段,0,0,0,0,0,0,0,0,0,0,1,0,0,380,daan_255.png,13:00-20:30,13:00-20:30,13:00-20:30,13:00-20:30,13:00-20:30,12:30-20:00,12:30-20:00,https://lh3.googleusercontent.com/Q7G94kh40hgFPGI1aEofgTyRBv6xpQ6Pm9romHxNVMF-kiLePZrzkincQFqZOQEUJ7-2sLKT1nluBnFK4M7RpuTNa--yGerUGGnNtKTmoVsOvg=s600,https://ifoodie.tw/restaurant/5b103a802756dd5361ca1626-OOH-LA-LOVE-%E9%A0%82%E7%B4%9A%E6%B3%95%E5%BC%8F%E6%89%8B%E5%B7%A5%E5%96%9C%E9%A4%85,,OOH LA LOVE 頂級法式手工喜餅,,NA,NA,
2649,two,酉志,4.4,365,4.4,6,,,臺北市大安區愛國東路99號1樓,大安區,愛國東路,,0,0,1,0,0,0,0,0,0,0,0,0,0,800,daan_256.png,休息,18:00-22:30,18:00-22:30,18:00-22:30,18:00-22:30,18:00-22:30,休息,https://lh3.googleusercontent.com/DLD5vbZUBwRiJLyKVUS4V7-mSni_J-FqBYjg-tWHF7kJwYerCL5T4GGLZzEtnY1KJoU8W22awXT73JAKEb4oOZev0u9OKzSgcMTCBWPGiMeW=s600,https://ifoodie.tw/restaurant/590233132756dd5ad165dad4-%E9%85%89%E5%BF%97,,酉志,,NA,NA,
2650,two,史坦利美式牛排 敦化店,4.5,2154,4.3,25,,,臺北市大安區敦化南路一段233巷22號,大安區,敦化南路,一段,0,0,0,0,0,0,1,0,0,0,0,0,0,800,daan_257.png,"11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00",11:30-22:00,11:30-22:00,https://lh3.googleusercontent.com/agZNBiPFKucHerWQhxZrIY5HHfjtobg3vcqrLrOLGqa276UlkYE5EScaa4JUos27aY-80AGsNgRaLD5IZPLuxVnqpAdFh6Mab6sQMkWPVb2m=s600,https://ifoodie.tw/restaurant/5c700a6022613903372e6c5f-%E5%8F%B2%E5%9D%A6%E5%88%A9%E7%BE%8E%E5%BC%8F%E7%89%9B%E6%8E%92-%E6%95%A6%E5%8C%96%E5%BA%97,,史坦利美式牛排 敦化店,,NA,NA,
2651,two,高記新生店,3.9,4002,4,20,,,臺北市大安區新生南路一段167號,大安區,新生南路,一段,0,1,0,0,0,0,0,0,0,0,0,0,0,500,daan_258.png,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-21:00,08:30-21:00,08:30-20:30,https://lh3.googleusercontent.com/y8UjDr3ZISrn5sYGIHxSO1A0q5WYiXs3zIjGZBkrNwGhYKAlSy_07173r5FHMqWuY3aD8P-v3Ud9vILYhcQU6I4gmVlJmUPvGu90sB7zhSWf=s600,https://ifoodie.tw/restaurant/559d0231c03a103ee86c32e1-%E9%AB%98%E8%A8%98,,高記,,NA,NA,
2652,two,COT COFFEE BAR,4.6,146,4.5,4,,,臺北市大安區文昌街164號,大安區,文昌街,,0,0,0,0,0,0,0,0,0,0,1,0,0,150,daan_261.png,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,10:30-18:30,10:30-18:30,https://lh3.googleusercontent.com/-JYYUaZLxTNhIWBC9yh00AR1TyJ8p6PCuZ0HWqIOh7z5vngCYwdoWTZVvY_iTKiVvmqw5ZwtbzH_ZEng3pysVB6VxNuBrzD5vEJBF9kMZvE=s600,https://ifoodie.tw/restaurant/5fd46ff922613919441f3bad-COT-COFFEE-BAR,,COT COFFEE BAR,,NA,NA,
2653,two,舞鶴村 居酒屋,4.8,68,4.9,2,,,臺北市大安區和平東路三段212巷27號,大安區,和平東路,三段,0,0,1,0,0,0,0,0,0,0,0,0,0,2000,daan_262.png,"12:00-14:00, 17:30-00:00","12:00-14:00, 17:30-00:00","12:00-14:00, 17:30-00:00","12:00-14:00, 17:30-00:00","12:00-14:00, 17:30-00:00","12:00-14:00, 17:30-00:00","12:00-14:00, 17:30-00:00",https://lh3.googleusercontent.com/mv3_ysT5H1cSgsl3W1fdgveQgJR698lPZU9k1A_kQHmzUsSCZsTfw78tW-BeZZxjCDXShWnfUXQI3fWXwYfNClqaTKDWT6uKqbQUa18GAo8=s600,https://ifoodie.tw/restaurant/63e4f68201ba3361a5acdc1c-%E8%88%9E%E9%B6%B4%E6%9D%91-%E5%B1%85%E9%85%92%E5%B1%8B,,舞鶴村 居酒屋,,NA,NA,
2654,two,老店頭台南意麺,3.6,1117,4,9,,,臺北市大安區通化街65號,大安區,通化街,,0,1,0,0,0,0,0,0,0,0,0,0,0,100,daan_264.png,24小時營業,24小時營業,24小時營業,24小時營業,24小時營業,24小時營業,24小時營業,https://lh6.ggpht.com/sKg0OrKaENsowsamSWmq7ibmz0v2Jy-L3m1P33xjH_dztJUKvWulapC6aMD44a7IGWFMIavcA72VLFyD0A2bHa7D90ncMy6f=s600,https://ifoodie.tw/restaurant/559d13afc03a103ee86c3ae7-%E8%80%81%E5%BA%97%E9%A0%AD%E5%8F%B0%E5%8D%97%E6%84%8F%E9%BA%B5,,老店頭台南意麵,,NA,NA,
2655,two,宇宙生煎 Space Bao,3.4,245,3.5,3,,,臺北市大安區永康街10之3號,大安區,永康街,,0,0,0,0,0,0,0,0,0,0,0,0,0,170,daan_265.png,休息,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,https://lh3.googleusercontent.com/EuyyqSaqI2QY4KMIedD2CKn45GmZTXPelzWZLH826b05GGpPzY76py4nPUY2-MjQ80owPicCpSD65oCUhVOf-GBDSVwmmeehzZ4V1GyTZnI=s600,https://ifoodie.tw/restaurant/629b7703781cc0537c5603dd-%E5%AE%87%E5%AE%99%E7%94%9F%E7%85%8E-Space-Bao,,宇宙生煎 Space Bao,,NA,NA,
2656,two,老王紅燒牛肉麵,4.2,1455,4,18,,,臺北市大安區潮州街82號,大安區,潮州街,,0,1,0,0,0,0,0,0,0,0,0,0,0,1500,daan_266.png,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,休息,休息,https://lh3.ggpht.com/K7WyKlFOqns6YqCrNyMlBWJx5BSlRk6rAFv8eZ9fd3Gg-JzBT_-WbdsT38Rw0hFbu5E22JZICVeXf2UbQLKh1rpx_wD2OQ=s600,https://ifoodie.tw/restaurant/55a676bec03a104df53ca46c-%E8%80%81%E7%8E%8B%E7%B4%85%E7%87%92%E7%89%9B%E8%82%89%E9%BA%B5,,老王紅燒牛肉麵,,NA,NA,
